,location,city,country,utc,local,parameter,value,unit,latitude,longitude,attribution
476,La Casa NCORE - 4545,Denver-Aurora,US,2018-12-29 17:00:00+00:00,2018-12-29 10:00:00-07:00,no2,0.013000000000000001,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
479,Welby - 78th Ave. &,Denver-Aurora,US,2018-12-29 17:00:00+00:00,2018-12-29 10:00:00-07:00,no2,0.017,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
485,Welby - 78th Ave. &,Denver-Aurora,US,2018-12-29 16:00:00+00:00,2018-12-29 09:00:00-07:00,no2,0.028999999999999998,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
492,Denver - CAMP - 2105,Denver-Aurora,US,2018-12-29 16:00:00+00:00,2018-12-29 09:00:00-07:00,no2,0.018000000000000002,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
495,La Casa NCORE - 4545,Denver-Aurora,US,2018-12-29 16:00:00+00:00,2018-12-29 09:00:00-07:00,no2,0.019,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
499,La Casa NCORE - 4545,Denver-Aurora,US,2018-12-29 15:00:00+00:00,2018-12-29 08:00:00-07:00,no2,0.024,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
512,Denver - CAMP - 2105,Denver-Aurora,US,2018-12-29 15:00:00+00:00,2018-12-29 08:00:00-07:00,no2,0.022000000000000002,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
513,Welby - 78th Ave. &,Denver-Aurora,US,2018-12-29 15:00:00+00:00,2018-12-29 08:00:00-07:00,no2,0.028999999999999998,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
514,Welby - 78th Ave. &,Denver-Aurora,US,2018-12-29 14:00:00+00:00,2018-12-29 07:00:00-07:00,no2,0.032,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
515,Denver - CAMP - 2105,Denver-Aurora,US,2018-12-29 14:00:00+00:00,2018-12-29 07:00:00-07:00,no2,0.025,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
523,La Casa NCORE - 4545,Denver-Aurora,US,2018-12-29 14:00:00+00:00,2018-12-29 07:00:00-07:00,no2,0.025,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
534,Denver - CAMP - 2105,Denver-Aurora,US,2018-12-29 13:00:00+00:00,2018-12-29 06:00:00-07:00,no2,0.02,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
536,La Casa NCORE - 4545,Denver-Aurora,US,2018-12-29 13:00:00+00:00,2018-12-29 06:00:00-07:00,no2,0.025,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
545,Welby - 78th Ave. &,Denver-Aurora,US,2018-12-29 13:00:00+00:00,2018-12-29 06:00:00-07:00,no2,0.032,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
547,Welby - 78th Ave. &,Denver-Aurora,US,2018-12-29 12:00:00+00:00,2018-12-29 05:00:00-07:00,no2,0.03,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
549,La Casa NCORE - 4545,Denver-Aurora,US,2018-12-29 12:00:00+00:00,2018-12-29 05:00:00-07:00,no2,0.026000000000000002,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
552,Denver - CAMP - 2105,Denver-Aurora,US,2018-12-29 12:00:00+00:00,2018-12-29 05:00:00-07:00,no2,0.02,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
563,Welby - 78th Ave. &,Denver-Aurora,US,2018-12-29 11:00:00+00:00,2018-12-29 04:00:00-07:00,no2,0.031,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
565,Denver - CAMP - 2105,Denver-Aurora,US,2018-12-29 11:00:00+00:00,2018-12-29 04:00:00-07:00,no2,0.024,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
570,La Casa NCORE - 4545,Denver-Aurora,US,2018-12-29 11:00:00+00:00,2018-12-29 04:00:00-07:00,no2,0.031,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
585,Welby - 78th Ave. &,Denver-Aurora,US,2018-12-29 10:00:00+00:00,2018-12-29 03:00:00-07:00,no2,0.03,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
590,La Casa NCORE - 4545,Denver-Aurora,US,2018-12-29 10:00:00+00:00,2018-12-29 03:00:00-07:00,no2,0.033,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
591,Denver - CAMP - 2105,Denver-Aurora,US,2018-12-29 10:00:00+00:00,2018-12-29 03:00:00-07:00,no2,0.031,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
593,Denver - CAMP - 2105,Denver-Aurora,US,2018-12-29 08:00:00+00:00,2018-12-29 01:00:00-07:00,no2,0.034,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
601,La Casa NCORE - 4545,Denver-Aurora,US,2018-12-29 08:00:00+00:00,2018-12-29 01:00:00-07:00,no2,0.028999999999999998,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
607,Welby - 78th Ave. &,Denver-Aurora,US,2018-12-29 08:00:00+00:00,2018-12-29 01:00:00-07:00,no2,0.015,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
609,Denver - CAMP - 2105,Denver-Aurora,US,2018-12-29 07:00:00+00:00,2018-12-29 00:00:00-07:00,no2,0.027000000000000003,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
619,La Casa NCORE - 4545,Denver-Aurora,US,2018-12-29 07:00:00+00:00,2018-12-29 00:00:00-07:00,no2,0.017,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
621,Welby - 78th Ave. &,Denver-Aurora,US,2018-12-29 07:00:00+00:00,2018-12-29 00:00:00-07:00,no2,0.01,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
627,Denver - CAMP - 2105,Denver-Aurora,US,2018-12-29 06:00:00+00:00,2018-12-28 23:00:00-07:00,no2,0.018000000000000002,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
631,Welby - 78th Ave. &,Denver-Aurora,US,2018-12-29 06:00:00+00:00,2018-12-28 23:00:00-07:00,no2,0.006999999999999999,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
635,La Casa NCORE - 4545,Denver-Aurora,US,2018-12-29 06:00:00+00:00,2018-12-28 23:00:00-07:00,no2,0.017,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
641,La Casa NCORE - 4545,Denver-Aurora,US,2018-12-29 05:00:00+00:00,2018-12-28 22:00:00-07:00,no2,0.025,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
652,Denver - CAMP - 2105,Denver-Aurora,US,2018-12-29 04:00:00+00:00,2018-12-28 21:00:00-07:00,no2,0.011000000000000001,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
656,Welby - 78th Ave. &,Denver-Aurora,US,2018-12-29 04:00:00+00:00,2018-12-28 21:00:00-07:00,no2,0.01,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
668,La Casa NCORE - 4545,Denver-Aurora,US,2018-12-29 03:00:00+00:00,2018-12-28 20:00:00-07:00,no2,0.017,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
669,Denver - CAMP - 2105,Denver-Aurora,US,2018-12-29 03:00:00+00:00,2018-12-28 20:00:00-07:00,no2,0.01,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
676,Welby - 78th Ave. &,Denver-Aurora,US,2018-12-29 03:00:00+00:00,2018-12-28 20:00:00-07:00,no2,0.005,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
684,Welby - 78th Ave. &,Denver-Aurora,US,2018-12-29 02:00:00+00:00,2018-12-28 19:00:00-07:00,no2,0.005,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
690,La Casa NCORE - 4545,Denver-Aurora,US,2018-12-29 02:00:00+00:00,2018-12-28 19:00:00-07:00,no2,0.016,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
693,Denver - CAMP - 2105,Denver-Aurora,US,2018-12-29 02:00:00+00:00,2018-12-28 19:00:00-07:00,no2,0.012,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
703,Denver - CAMP - 2105,Denver-Aurora,US,2018-12-29 01:00:00+00:00,2018-12-28 18:00:00-07:00,no2,0.015,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
712,Welby - 78th Ave. &,Denver-Aurora,US,2018-12-29 01:00:00+00:00,2018-12-28 18:00:00-07:00,no2,0.008,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
713,La Casa NCORE - 4545,Denver-Aurora,US,2018-12-29 01:00:00+00:00,2018-12-28 18:00:00-07:00,no2,0.015,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
714,Welby - 78th Ave. &,Denver-Aurora,US,2018-12-29 00:00:00+00:00,2018-12-28 17:00:00-07:00,no2,0.006999999999999999,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
721,La Casa NCORE - 4545,Denver-Aurora,US,2018-12-29 00:00:00+00:00,2018-12-28 17:00:00-07:00,no2,0.017,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
722,Denver - CAMP - 2105,Denver-Aurora,US,2018-12-29 00:00:00+00:00,2018-12-28 17:00:00-07:00,no2,0.016,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
737,Welby - 78th Ave. &,Denver-Aurora,US,2018-12-28 23:00:00+00:00,2018-12-28 16:00:00-07:00,no2,0.006,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
738,La Casa NCORE - 4545,Denver-Aurora,US,2018-12-28 23:00:00+00:00,2018-12-28 16:00:00-07:00,no2,0.021,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
743,Denver - CAMP - 2105,Denver-Aurora,US,2018-12-28 23:00:00+00:00,2018-12-28 16:00:00-07:00,no2,0.016,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
745,Denver - CAMP - 2105,Denver-Aurora,US,2018-12-28 22:00:00+00:00,2018-12-28 15:00:00-07:00,no2,0.013999999999999999,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
747,Welby - 78th Ave. &,Denver-Aurora,US,2018-12-28 22:00:00+00:00,2018-12-28 15:00:00-07:00,no2,0.004,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
752,La Casa NCORE - 4545,Denver-Aurora,US,2018-12-28 22:00:00+00:00,2018-12-28 15:00:00-07:00,no2,0.013000000000000001,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
764,Welby - 78th Ave. &,Denver-Aurora,US,2018-12-28 21:00:00+00:00,2018-12-28 14:00:00-07:00,no2,0.003,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
772,Denver - CAMP - 2105,Denver-Aurora,US,2018-12-28 21:00:00+00:00,2018-12-28 14:00:00-07:00,no2,0.012,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
775,La Casa NCORE - 4545,Denver-Aurora,US,2018-12-28 21:00:00+00:00,2018-12-28 14:00:00-07:00,no2,0.01,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
779,La Casa NCORE - 4545,Denver-Aurora,US,2018-12-28 20:00:00+00:00,2018-12-28 13:00:00-07:00,no2,0.01,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
781,Welby - 78th Ave. &,Denver-Aurora,US,2018-12-28 20:00:00+00:00,2018-12-28 13:00:00-07:00,no2,0.003,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
790,Denver - CAMP - 2105,Denver-Aurora,US,2018-12-28 20:00:00+00:00,2018-12-28 13:00:00-07:00,no2,0.01,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
797,Welby - 78th Ave. &,Denver-Aurora,US,2018-12-28 19:00:00+00:00,2018-12-28 12:00:00-07:00,no2,0.004,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
798,La Casa NCORE - 4545,Denver-Aurora,US,2018-12-28 19:00:00+00:00,2018-12-28 12:00:00-07:00,no2,0.01,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
804,Denver - CAMP - 2105,Denver-Aurora,US,2018-12-28 19:00:00+00:00,2018-12-28 12:00:00-07:00,no2,0.01,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
812,La Casa NCORE - 4545,Denver-Aurora,US,2018-12-28 18:00:00+00:00,2018-12-28 11:00:00-07:00,no2,0.011000000000000001,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
819,Denver - CAMP - 2105,Denver-Aurora,US,2018-12-28 18:00:00+00:00,2018-12-28 11:00:00-07:00,no2,0.012,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
821,Welby - 78th Ave. &,Denver-Aurora,US,2018-12-28 18:00:00+00:00,2018-12-28 11:00:00-07:00,no2,0.003,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
827,Denver - CAMP - 2105,Denver-Aurora,US,2018-12-28 17:00:00+00:00,2018-12-28 10:00:00-07:00,no2,0.013000000000000001,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
829,Welby - 78th Ave. &,Denver-Aurora,US,2018-12-28 17:00:00+00:00,2018-12-28 10:00:00-07:00,no2,0.004,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
833,La Casa NCORE - 4545,Denver-Aurora,US,2018-12-28 17:00:00+00:00,2018-12-28 10:00:00-07:00,no2,0.012,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
844,Denver - CAMP - 2105,Denver-Aurora,US,2018-12-28 16:00:00+00:00,2018-12-28 09:00:00-07:00,no2,0.013000000000000001,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
849,Welby - 78th Ave. &,Denver-Aurora,US,2018-12-28 16:00:00+00:00,2018-12-28 09:00:00-07:00,no2,0.004,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
850,La Casa NCORE - 4545,Denver-Aurora,US,2018-12-28 16:00:00+00:00,2018-12-28 09:00:00-07:00,no2,0.013999999999999999,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
856,Denver - CAMP - 2105,Denver-Aurora,US,2018-12-28 15:00:00+00:00,2018-12-28 08:00:00-07:00,no2,0.015,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
863,Welby - 78th Ave. &,Denver-Aurora,US,2018-12-28 15:00:00+00:00,2018-12-28 08:00:00-07:00,no2,0.004,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
866,La Casa NCORE - 4545,Denver-Aurora,US,2018-12-28 15:00:00+00:00,2018-12-28 08:00:00-07:00,no2,0.017,ppm,39.7794,-105.00523000000001,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
871,Welby - 78th Ave. &,Denver-Aurora,US,2018-12-28 14:00:00+00:00,2018-12-28 07:00:00-07:00,no2,0.005,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
